diff,lwr,upr,p adj,type,comparison,padj_method
0.0152889725369527,-0.0756021759754986,0.106180121049404,0.999949486667379,bwpd,P8-P7,TukeyHSD
-0.0018232585940301,-0.0971506993742363,0.0935041821861761,1,bwpd,P9-P7,TukeyHSD
-0.00294620813309354,-0.0982736489132997,0.0923812326471127,0.999999999984577,bwpd,P10-P7,TukeyHSD
-0.0171122311309828,-0.112439671911189,0.0782152096492234,0.999912459236583,bwpd,P9-P8,TukeyHSD
-0.0182351806700463,-0.113562621450252,0.0770922601101599,0.999850824903359,bwpd,P10-P8,TukeyHSD
-0.00112294953906344,-0.100689214174707,0.0984433150965799,1,bwpd,P10-P9,TukeyHSD
0.0258426171209223,-0.425594589650518,0.477279823892363,0.999999996105483,pc1,P2-P1,TukeyHSD
-0.0319937996226594,-0.464016400713081,0.400028801467762,0.999999961266465,pc1,P3-P1,TukeyHSD
-0.0288247285605553,-0.460847329650977,0.403197872529866,0.999999984707614,pc1,P4-P1,TukeyHSD
0.052284502672223,-0.379738098418199,0.484307103762645,0.999997037500676,pc1,P5-P1,TukeyHSD
0.0121677077405874,-0.419854893349834,0.444190308831009,0.999999999993354,pc1,P6-P1,TukeyHSD
0.0441388005180841,-0.387883800572338,0.476161401608506,0.999999329680659,pc1,P7-P1,TukeyHSD
0.0354556054608131,-0.396566995629609,0.467478206551235,0.999999903460814,pc1,P8-P1,TukeyHSD
-0.0127352001089389,-0.514014809898616,0.488544409680738,0.999999999997398,pc1,P9-P1,TukeyHSD
-0.0151692160274325,-0.513557431728541,0.483218999673676,0.999999999986503,pc1,P10-P1,TukeyHSD
-0.0578364167435816,-0.511515031685924,0.39584219819876,0.999995337505568,pc1,P3-P2,TukeyHSD
-0.0546673456814776,-0.50834596062382,0.399011269260865,0.999997147827647,pc1,P4-P2,TukeyHSD
0.0264418855513007,-0.427236729391041,0.480120500493643,0.999999995426763,pc1,P5-P2,TukeyHSD
-0.0136749093803349,-0.467353524322677,0.440003705562007,0.999999999987631,pc1,P6-P2,TukeyHSD
0.0182961833971618,-0.43538243154518,0.471974798339504,0.999999999831014,pc1,P7-P2,TukeyHSD
0.00961298833989077,-0.444065626602451,0.463291603282233,0.999999999999614,pc1,P8-P2,TukeyHSD
-0.0385778172298612,-0.5586374339989,0.481481799539177,0.99999996068657,pc1,P9-P2,TukeyHSD
-0.0410118331483548,-0.558285040798628,0.476261374501918,0.999999928947495,pc1,P10-P2,TukeyHSD
0.00316907106210407,-0.431195133093044,0.437533275217252,1,pc1,P4-P3,TukeyHSD
0.0842783022948823,-0.350085901860266,0.51864250645003,0.99983144104838,pc1,P5-P3,TukeyHSD
0.0441615073632468,-0.390202696791901,0.478525711518395,0.999999357955291,pc1,P6-P3,TukeyHSD
0.0761326001407434,-0.358231604014405,0.510496804295891,0.999928161740198,pc1,P7-P3,TukeyHSD
0.0674494050834724,-0.366914799071676,0.50181360923862,0.999974365862585,pc1,P8-P3,TukeyHSD
0.0192585995137204,-0.484040497633585,0.522557696661026,0.999999999894579,pc1,P9-P3,TukeyHSD
0.0168245835952269,-0.483594788080306,0.51724395527076,0.999999999967009,pc1,P10-P3,TukeyHSD
0.0811092312327783,-0.35325497292237,0.515473435387926,0.999877616997829,pc1,P5-P4,TukeyHSD
0.0409924363011427,-0.393371767854005,0.475356640456291,0.999999667221201,pc1,P6-P4,TukeyHSD
0.0729635290786393,-0.361400675076509,0.507327733233787,0.999949888811052,pc1,P7-P4,TukeyHSD
0.0642803340213684,-0.37008387013378,0.498644538176516,0.999983041701202,pc1,P8-P4,TukeyHSD
0.0160895284516164,-0.487209568695689,0.519388625598922,0.999999999979021,pc1,P9-P4,TukeyHSD
0.0136555125331228,-0.486763859142411,0.514074884208656,0.999999999995043,pc1,P10-P4,TukeyHSD
-0.0401167949316356,-0.474480999086784,0.394247409223512,0.999999725054569,pc1,P6-P5,TukeyHSD
-0.0081457021541389,-0.442509906309287,0.426218502001009,1,pc1,P7-P5,TukeyHSD
-0.0168288972114099,-0.451193101366558,0.417535306943738,0.999999999882107,pc1,P8-P5,TukeyHSD
-0.0650197027811619,-0.568318799928467,0.438279394366143,0.999994766524449,pc1,P9-P5,TukeyHSD
-0.0674537186996554,-0.567873090375189,0.432965652975878,0.999992430821713,pc1,P10-P5,TukeyHSD
0.0319710927774967,-0.402393111377651,0.466335296932645,0.999999963318404,pc1,P7-P6,TukeyHSD
0.0232878977202257,-0.411076306434922,0.457652101875374,0.99999999783288,pc1,P8-P6,TukeyHSD
-0.0249029078495263,-0.528202004996832,0.478396189297779,0.999999998943416,pc1,P9-P6,TukeyHSD
-0.0273369237680199,-0.527756295443553,0.473082447907513,0.999999997437283,pc1,P10-P6,TukeyHSD
-0.008683195057271,-0.443047399212419,0.425681009097877,1,pc1,P8-P7,TukeyHSD
-0.056874000627023,-0.560173097774328,0.446425096520282,0.999998374285445,pc1,P9-P7,TukeyHSD
-0.0593080165455165,-0.55972738822105,0.441111355130017,0.999997532611251,pc1,P10-P7,TukeyHSD
-0.048190805569752,-0.551489902717057,0.455108291577553,0.999999621804651,pc1,P9-P8,TukeyHSD
-0.0506248214882455,-0.551044193163779,0.449794550187288,0.999999385495268,pc1,P10-P8,TukeyHSD
-0.00243401591849357,-0.563733639013052,0.558865607176065,1,pc1,P10-P9,TukeyHSD
-0.00505251534249629,-0.305394548153977,0.295289517468985,1,pc2,P2-P1,TukeyHSD
-0.0120734643620284,-0.299498923065291,0.275351994341234,0.999999999756463,pc2,P3-P1,TukeyHSD
-0.0239287419960323,-0.311354200699295,0.26349671670723,0.999999890383728,pc2,P4-P1,TukeyHSD
-0.0246498467829408,-0.312075305486203,0.262775611920322,0.999999857358506,pc2,P5-P1,TukeyHSD
-0.00188322727259793,-0.28930868597586,0.285542231430664,1,pc2,P6-P1,TukeyHSD
-0.0129845461329441,-0.300410004836207,0.274440912570318,0.999999999532458,pc2,P7-P1,TukeyHSD
-0.014796989851821,-0.302222448555083,0.272628468851441,0.999999998492977,pc2,P8-P1,TukeyHSD
0.0182772752575504,-0.31522500313884,0.35177955365394,0.999999997362465,pc2,P9-P1,TukeyHSD
0.0258990590080495,-0.305679569398499,0.357477687414598,0.999999937786159,pc2,P10-P1,TukeyHSD
-0.0070209490195321,-0.308854194952819,0.294812296913755,0.999999999998882,pc2,P3-P2,TukeyHSD
-0.0188762266535361,-0.320709472586823,0.282957019279751,0.999999991417314,pc2,P4-P2,TukeyHSD
-0.0195973314404445,-0.321430577373731,0.282235914492842,0.999999988006356,pc2,P5-P2,TukeyHSD
0.00316928806989836,-0.298663957863388,0.305002534003185,1,pc2,P6-P2,TukeyHSD
-0.0079320307904478,-0.309765276723734,0.293901215142839,0.999999999996473,pc2,P7-P2,TukeyHSD
-0.0097444745093247,-0.311577720442611,0.292088771423962,0.999999999977082,pc2,P8-P2,TukeyHSD
0.0233297906000467,-0.322666862180622,0.369326443380715,0.999999983199561,pc2,P9-P2,TukeyHSD
0.0309515743505457,-0.313191275140492,0.375094423841583,0.999999782611308,pc2,P10-P2,TukeyHSD
-0.011855277634004,-0.300838609312618,0.27712805404461,0.999999999802996,pc2,P4-P3,TukeyHSD
-0.0125763824209124,-0.301559714099527,0.276406949257702,0.999999999665469,pc2,P5-P3,TukeyHSD
0.0101902370894305,-0.278793094589184,0.299173568768045,0.999999999949388,pc2,P6-P3,TukeyHSD
-0.0009110817709157,-0.28989441344953,0.288072249907698,1,pc2,P7-P3,TukeyHSD
-0.0027235254897926,-0.291706857168407,0.286259806188822,1,pc2,P8-P3,TukeyHSD
0.0303507396195788,-0.3044951075592,0.365196586798358,0.999999767106005,pc2,P9-P3,TukeyHSD
0.0379725233700778,-0.294957436971822,0.370902483711978,0.999998236554605,pc2,P10-P3,TukeyHSD
-0.000721104786908455,-0.289704436465523,0.288262226891706,1,pc2,P5-P4,TukeyHSD
0.0220455147234344,-0.26693781695518,0.311028846402049,0.999999949562766,pc2,P6-P4,TukeyHSD
0.0109441958630883,-0.278039135815526,0.299927527541702,0.999999999903924,pc2,P7-P4,TukeyHSD
0.00913175214421136,-0.279851579534403,0.298115083822826,0.999999999981096,pc2,P8-P4,TukeyHSD
0.0422060172535828,-0.292639829925196,0.377051864432362,0.999995775851263,pc2,P9-P4,TukeyHSD
0.0498278010040818,-0.283102159337818,0.382757761345982,0.99998131560755,pc2,P10-P4,TukeyHSD
0.0227666195103429,-0.266216712168271,0.311749951188957,0.999999932853521,pc2,P6-P5,TukeyHSD
0.0116653006499967,-0.277318031028617,0.300648632328611,0.999999999829574,pc2,P7-P5,TukeyHSD
0.00985285693111981,-0.279130474747494,0.298836188609734,0.999999999962591,pc2,P8-P5,TukeyHSD
0.0429271220404912,-0.291918725138288,0.37777296921927,0.999995104445458,pc2,P9-P5,TukeyHSD
0.0505489057909903,-0.28238105455091,0.38347886613289,0.999978861122325,pc2,P10-P5,TukeyHSD
-0.0111013188603462,-0.30008465053896,0.277882012818268,0.999999999890803,pc2,P7-P6,TukeyHSD
-0.0129137625792231,-0.301897094257837,0.276069569099391,0.999999999575868,pc2,P8-P6,TukeyHSD
0.0201605025301483,-0.314685344648631,0.355006349708928,0.999999993885907,pc2,P9-P6,TukeyHSD
0.0277822862806474,-0.305147674061253,0.360712246622547,0.999999888074251,pc2,P10-P6,TukeyHSD
-0.0018124437188769,-0.290795775397491,0.287170887959737,1,pc2,P8-P7,TukeyHSD
0.0312618213904945,-0.303584025788285,0.366107668569274,0.999999697459578,pc2,P9-P7,TukeyHSD
0.0388836051409935,-0.294046355200906,0.371813565482894,0.999997829570677,pc2,P10-P7,TukeyHSD
0.0330742651093714,-0.301771582069408,0.367920112288151,0.999999502313128,pc2,P9-P8,TukeyHSD
0.0406960488598704,-0.29223391148203,0.37362600920177,0.999996767849076,pc2,P10-P8,TukeyHSD
0.00762178375049905,-0.365811923723882,0.38105549122488,0.999999999999826,pc2,P10-P9,TukeyHSD
-0.00293475889125808,-0.178883690152428,0.173014172369912,1,pc3,P2-P1,TukeyHSD
0.00641439309868686,-0.161967640553705,0.174796426751079,0.999999999898729,pc3,P3-P1,TukeyHSD
0.00225351734271262,-0.166128516309679,0.170635550995104,1,pc3,P4-P1,TukeyHSD
0.0230468368463664,-0.145335196806026,0.191428870498758,0.999991357773276,pc3,P5-P1,TukeyHSD
0.0395111229748169,-0.128870910677575,0.207893156627209,0.999200708697473,pc3,P6-P1,TukeyHSD
0.0193286150713876,-0.149053418581004,0.187710648723779,0.999998134501419,pc3,P7-P1,TukeyHSD
0.0192920671235279,-0.149089966528864,0.18767410077592,0.999998165180212,pc3,P8-P1,TukeyHSD
0.00886782065600518,-0.186507328495502,0.204242969807513,0.999999999512294,pc3,P9-P1,TukeyHSD
0.00852861899394022,-0.18571960111382,0.202776839101701,0.999999999637881,pc3,P10-P1,TukeyHSD
0.00934915198994493,-0.16747337446071,0.1861716784406,0.999999998086531,pc3,P3-P2,TukeyHSD
0.0051882762339707,-0.171634250216685,0.182010802684626,0.999999999990294,pc3,P4-P2,TukeyHSD
0.0259815957376244,-0.150840930713031,0.20280412218828,0.999984050965509,pc3,P5-P2,TukeyHSD
0.042445881866075,-0.13437664458458,0.21926840831673,0.999041103571732,pc3,P6-P2,TukeyHSD
0.0222633739626457,-0.15455915248801,0.199085900413301,0.999995816001553,pc3,P7-P2,TukeyHSD
0.022226826014786,-0.154595700435869,0.199049352465441,0.999995875470971,pc3,P8-P2,TukeyHSD
0.0118025795472633,-0.190892130569827,0.214497289664353,0.999999995465152,pc3,P9-P2,TukeyHSD
0.0114633778851983,-0.190145321377781,0.213072077148178,0.99999999633389,pc3,P10-P2,TukeyHSD
-0.00416087575597424,-0.173455555841794,0.165133804329845,0.999999999998071,pc3,P4-P3,TukeyHSD
0.0166324437476795,-0.15266223633814,0.185927123833499,0.999999525348061,pc3,P5-P3,TukeyHSD
0.0330967298761301,-0.136197950209689,0.20239140996195,0.99982050538071,pc3,P6-P3,TukeyHSD
0.0129142219727008,-0.156380458113119,0.18220890205852,0.999999949586015,pc3,P7-P3,TukeyHSD
0.012877674024841,-0.156417006060978,0.182172354110661,0.999999950840897,pc3,P8-P3,TukeyHSD
0.00245342755731832,-0.193708822517507,0.198615677632144,1,pc3,P9-P3,TukeyHSD
0.00211422589525337,-0.192925643012306,0.197154094802812,1,pc3,P10-P3,TukeyHSD
0.0207933195036537,-0.148501360582166,0.190087999589473,0.999996629801503,pc3,P5-P4,TukeyHSD
0.0372576056321043,-0.132037074453715,0.206552285717924,0.99952413698544,pc3,P6-P4,TukeyHSD
0.017075097728675,-0.152219582357144,0.186369777814494,0.999999401612191,pc3,P7-P4,TukeyHSD
0.0170385497808153,-0.152256130305004,0.186333229866635,0.99999941280894,pc3,P8-P4,TukeyHSD
0.00661430331329256,-0.189547946761533,0.202776553388118,0.999999999966139,pc3,P9-P4,TukeyHSD
0.00627510165122761,-0.188764767256331,0.201314970558787,0.999999999977779,pc3,P10-P4,TukeyHSD
0.0164642861284506,-0.152830393957369,0.18575896621427,0.999999566065496,pc3,P6-P5,TukeyHSD
-0.00371822177497873,-0.173012901860798,0.165576458310841,0.999999999999402,pc3,P7-P5,TukeyHSD
-0.00375476972283846,-0.173049449808658,0.165539910362981,0.999999999999339,pc3,P8-P5,TukeyHSD
-0.0141790161903612,-0.210341266265187,0.181983233884465,0.999999968785413,pc3,P9-P5,TukeyHSD
-0.0145182178524261,-0.209558086759985,0.180521651055133,0.999999959454955,pc3,P10-P5,TukeyHSD
-0.0201825079034293,-0.189477187989249,0.14911217218239,0.999997402496667,pc3,P7-P6,TukeyHSD
-0.020219055851289,-0.189513735937109,0.14907562423453,0.999997361088412,pc3,P8-P6,TukeyHSD
-0.0306433023188117,-0.226805552393637,0.165518947756014,0.999973019593347,pc3,P9-P6,TukeyHSD
-0.0309825039808767,-0.226022372888436,0.164057364926682,0.999968864565507,pc3,P10-P6,TukeyHSD
-3.6547947859733e-05,-0.169331228033679,0.16925813213796,1,pc3,P8-P7,TukeyHSD
-0.0104607944153824,-0.206623044490208,0.185701455659443,0.999999997934328,pc3,P9-P7,TukeyHSD
-0.0107999960774474,-0.205839864985006,0.184239872830111,0.999999997107063,pc3,P10-P7,TukeyHSD
-0.0104242464675227,-0.206586496542348,0.185738003607303,0.999999997998018,pc3,P9-P8,TukeyHSD
-0.0107634481295877,-0.205803317037147,0.184276420777971,0.999999997193458,pc3,P10-P8,TukeyHSD
-0.000339201662064956,-0.219107321168853,0.218428917844723,1,pc3,P10-P9,TukeyHSD
-0.00433619489939552,-0.157670233586601,0.14899784378781,0.999999999993092,pc4,P2-P1,TukeyHSD
-0.0053410453087247,-0.152080767324781,0.141398676707331,0.999999999932727,pc4,P3-P1,TukeyHSD
0.00837530044746804,-0.138364421568588,0.155115022463524,0.99999999620727,pc4,P4-P1,TukeyHSD
-0.0241640787194689,-0.170903800735525,0.122575643296587,0.999957678399736,pc4,P5-P1,TukeyHSD
-0.0167006000791458,-0.163440322095202,0.13003912193691,0.999998269418893,pc4,P6-P1,TukeyHSD
-0.0247145086835692,-0.171454230699625,0.122025213332487,0.999948746766359,pc4,P7-P1,TukeyHSD
-0.0172231037791533,-0.16396282579521,0.129516618236903,0.99999773346968,pc4,P8-P1,TukeyHSD
-0.00886374210803043,-0.179127127419807,0.161399643203746,0.999999998334627,pc4,P9-P1,TukeyHSD
-0.012602540376169,-0.181883841964259,0.156678761211921,0.999999959405747,pc4,P10-P1,TukeyHSD
-0.00100485040932918,-0.155100200220288,0.153090499401629,1,pc4,P3-P2,TukeyHSD
0.0127114953468636,-0.141383854464095,0.166806845157822,0.999999898961573,pc4,P4-P2,TukeyHSD
-0.0198278838200733,-0.173923233631032,0.134267465990885,0.999994944971012,pc4,P5-P2,TukeyHSD
-0.0123644051797502,-0.166459754990709,0.141730944631208,0.999999920981791,pc4,P6-P2,TukeyHSD
-0.0203783137841737,-0.174473663595132,0.133717036026785,0.999993586629321,pc4,P7-P2,TukeyHSD
-0.0128869088797578,-0.166982258690716,0.141208440931201,0.999999885894392,pc4,P8-P2,TukeyHSD
-0.00452754720863491,-0.181169702975141,0.172114608557871,0.999999999997183,pc4,P9-P2,TukeyHSD
-0.00826634547677346,-0.183962076453283,0.167429385499736,0.999999999327036,pc4,P10-P2,TukeyHSD
0.0137163457561927,-0.133818719332014,0.1612514108444,0.999999708501489,pc4,P4-P3,TukeyHSD
-0.0188230334107442,-0.166358098498951,0.128712031677463,0.999995305499555,pc4,P5-P3,TukeyHSD
-0.0113595547704211,-0.158894619858628,0.136175510317786,0.999999945236891,pc4,P6-P3,TukeyHSD
-0.0193734633748445,-0.166908528463052,0.128161601713363,0.999993968156708,pc4,P7-P3,TukeyHSD
-0.0118820584704286,-0.159417123558636,0.135653006617778,0.99999991833203,pc4,P8-P3,TukeyHSD
-0.00352269679930572,-0.174472016163433,0.167426622564822,0.999999999999761,pc4,P9-P3,TukeyHSD
-0.00726149506744428,-0.177232694041241,0.162709703906352,0.999999999716587,pc4,P10-P3,TukeyHSD
-0.0325393791669369,-0.180074444255144,0.11499568592127,0.99951565711724,pc4,P5-P4,TukeyHSD
-0.0250759005266138,-0.172610965614821,0.122459164561593,0.999944626809644,pc4,P6-P4,TukeyHSD
-0.0330898091310372,-0.180624874219244,0.11444525595717,0.999444943960581,pc4,P7-P4,TukeyHSD
-0.0255984042266214,-0.173133469314828,0.121936660861586,0.999934057572583,pc4,P8-P4,TukeyHSD
-0.0172390425554985,-0.188188361919626,0.153710276808629,0.999999402511763,pc4,P9-P4,TukeyHSD
-0.020977840823637,-0.190949039797434,0.14899335815016,0.999996484222257,pc4,P10-P4,TukeyHSD
0.0074634786403231,-0.140071586447884,0.15499854372853,0.999999998711564,pc4,P6-P5,TukeyHSD
-0.000550429964100319,-0.148085495052307,0.146984635124107,1,pc4,P7-P5,TukeyHSD
0.00694097494031554,-0.140594090147892,0.154476040028523,0.999999999327413,pc4,P8-P5,TukeyHSD
0.0153003366114384,-0.155648982752689,0.186249655975566,0.99999979176537,pc4,P9-P5,TukeyHSD
0.0115615383432999,-0.158409660630497,0.181532737317097,0.99999998183588,pc4,P10-P5,TukeyHSD
-0.00801390860442341,-0.155548973692631,0.139521156483784,0.999999997564227,pc4,P7-P6,TukeyHSD
-0.000522503700007559,-0.148057568788215,0.1470125613882,1,pc4,P8-P6,TukeyHSD
0.00783685797111533,-0.163112461393012,0.178786177335243,0.999999999466743,pc4,P9-P6,TukeyHSD
0.00409805970297677,-0.16587313927082,0.174069258676773,0.999999999998382,pc4,P10-P6,TukeyHSD
